id,grant_date,inventor_id,state,treatment
5007662,1991,3860258-3,MI,0
4014219,1977,3860258-3,MI,1
4014219,1977,4014219-1,MI,1
4451054,1984,3860259-2,MI,1
3940161,1976,3860259-2,MI,1
3941401,1976,3860259-2,MI,1
3869138,1975,3860259-2,MI,1
3869140,1975,3860259-2,MI,1
3869015,1975,3860259-2,MI,1
3975038,1976,3860259-2,MI,1
3988818,1976,3860259-2,MI,1
3990725,1976,3860259-2,MI,1
3992036,1976,3860259-2,MI,1
3992026,1976,3860259-2,MI,1
5135243,1992,3860259-2,CA,0
3999872,1976,3860259-2,MI,1
4016950,1977,3860259-2,MI,1
4022494,1977,3860259-2,MI,1
4028784,1977,3860259-2,MI,1
4046402,1977,3860259-2,MI,1
4057355,1977,3860259-2,MI,1
4059361,1977,3860259-2,MI,1
4062637,1977,3860259-2,MI,1
4065225,1977,3860259-2,MI,1
3860259,1975,3860259-2,MI,0
3887026,1975,3860259-2,MI,1
3887027,1975,3860259-2,MI,1
4171929,1979,3860259-2,MI,1
4217501,1980,3860259-2,MI,1
3912296,1975,3860259-2,MI,0
4388836,1983,3860259-2,MI,1
3860279,1975,3860279-1,NH,0
4247585,1981,3860279-1,MI,1
3860287,1975,3860287-1,MI,1
3999268,1976,3860294-1,MI,1
3860294,1975,3860294-1,MI,1
3869175,1975,3860296-1,MI,1
3988039,1976,3860296-1,MI,1
3988040,1976,3860296-1,MI,1
3998494,1976,3860296-1,MI,1
4063783,1977,3860296-1,MI,1
4068362,1978,3860296-1,MI,1
3860296,1975,3860296-1,MI,1
4084526,1978,3860296-1,MI,1
4110577,1978,3860296-1,MI,1
4133583,1979,3860296-1,MI,1
4146273,1979,3860296-1,MI,1
3891276,1975,3860296-1,MI,1
4183587,1980,3860296-1,MI,1
4210367,1980,3860296-1,MI,1
4220373,1980,3860296-1,MI,1
4262967,1981,3860296-1,MI,1
4270805,1981,3860296-1,MI,1
4295685,1981,3860296-1,MI,1
4316638,1982,3860296-1,MI,1
4357053,1982,3860296-1,MI,1
3860308,1975,3860308-1,MI,1
3860320,1975,3860320-1,MI,1
3860346,1975,3860346-1,MI,1
3860353,1975,3860353-1,MI,1
4452554,1984,3860354-1,MI,1
4514120,1985,3860354-1,MI,0
4538944,1985,3860354-1,MI,0
4557641,1985,3860354-1,MI,0
4632610,1986,3860354-1,MI,0
4813819,1989,3860354-1,MI,0
4871287,1989,3860354-1,MI,0
3969036,1976,3860354-1,MI,1
4952102,1990,3860354-1,MI,0
5094572,1992,3860354-1,CA,0
5145295,1992,3860354-1,,0
4047827,1977,3860354-1,MI,1
5658220,1997,3860354-1,???,0
3860354,1975,3860354-1,MI,1
5899831,1999,3860354-1,???,0
5910070,1999,3860354-1,WA,0
6083140,2000,3860354-1,???,0
4131384,1978,3860354-1,MI,1
6500094,2002,3860354-1,???,0
4193721,1980,3860354-1,MI,1
4204783,1980,3860354-1,MI,1
4261673,1981,3860354-1,MI,1
4322187,1982,3860354-1,MI,1
4322188,1982,3860354-1,MI,1
4485888,1984,3860360-1,MI,1
4787421,1988,3860360-1,MI,0
4846860,1989,3860360-1,MI,0
3984193,1976,3860360-1,MI,1
5433482,1995,3860360-1,TX,0
5748907,1998,3860360-1,TX,0
3860360,1975,3860360-1,MI,1
3887295,1975,3860360-1,MI,1
4145875,1979,3860360-1,MI,1
4145875,1979,3893292-1,MI,1
4173121,1979,3860360-1,MI,1
4206596,1980,3860360-1,MI,1
4270344,1981,3860360-1,MI,1
4381172,1983,3860360-1,MI,1
3860362,1975,3860362-1,MI,1
4615099,1986,3860365-1,MI,0
3860365,1975,3860365-1,MI,1
4067218,1978,3860365-1,MI,1
3885799,1975,3860365-1,MI,1
4181210,1980,3860365-1,MI,1
3894619,1975,3860365-1,MI,1
3860366,1975,3860366-1,MI,1
3860366,1975,3860366-2,MI,1
4077159,1978,3860366-2,MI,1
3886912,1975,3860366-2,MI,1
3918137,1975,3860367-1,MI,1
3918137,1975,3860367-2,MI,1
3930071,1975,3860367-1,MI,1
3930071,1975,3887201-1,MI,1
3948309,1976,3860367-1,MI,1
3948309,1976,3891534-4,MI,1
3964145,1976,3860367-1,MI,1
3981688,1976,3860367-1,MI,1
3981688,1976,3860367-2,MI,1
3860367,1975,3860367-1,MI,1
3860367,1975,3860367-2,MI,1
3888746,1975,3860367-1,MI,1
3888746,1975,3860367-2,MI,1
3890067,1975,3860367-1,MI,1
3890067,1975,3873249-1,MI,1
3890069,1975,3860367-1,MI,1
3890069,1975,3860367-2,MI,1
3910734,1975,3860367-1,MI,1
3974309,1976,3860367-2,MI,1
3981062,1976,3860367-2,MI,1
3981062,1976,3878592-1,MI,1
3888606,1975,3860367-2,MI,1
4310477,1982,3860367-2,MI,1
4310477,1982,3885294-4,MI,1
3909310,1975,3860367-2,MI,1
4468368,1984,3860375-3,MI,1
4552526,1985,3860375-3,LA,0
4560341,1985,3860375-3,MI,0
4604044,1986,3860375-3,LA,0
3954186,1976,3860375-3,LA,0
4034900,1977,3860375-3,LA,0
3860375,1975,3860375-3,KS,0
4089442,1978,3860375-3,LA,0
3883286,1975,3860375-3,KS,0
4151247,1979,3860375-3,LA,0
4280805,1981,3860375-3,LA,0
4280630,1981,3860375-3,LA,0
3862698,1975,3860375-3,KS,0
4313905,1982,3860375-3,LA,0
4315888,1982,3860375-3,LA,0
4357296,1982,3860375-3,LA,0
4432719,1984,3860375-3,LA,0
3860406,1975,3860406-1,MI,1
3860521,1975,3860521-1,MI,1
3860521,1975,3860521-2,MI,1
3920856,1975,3860521-2,MI,0
3873743,1975,3860521-2,MI,1
4001133,1977,3860521-2,MI,1
4001133,1977,4001133-1,MI,1
4017410,1977,3860521-2,MI,1
4017410,1977,4001133-1,MI,1
4099985,1978,3860521-2,MI,1
4153571,1979,3860521-2,MI,1
3925298,1975,3860546-1,MI,1
4056493,1977,3860546-1,MI,1
3860546,1975,3860546-1,MI,1
4089844,1978,3860546-1,MI,1
4112214,1978,3860546-1,MI,1
4148704,1979,3860546-1,MI,1
4155824,1979,3860546-1,MI,1
4186117,1980,3860546-1,MI,1
4231907,1980,3860546-1,MI,1
4246087,1981,3860546-1,MI,1
4339368,1982,3860546-1,MI,1
3860551,1975,3860551-1,MI,1
3860551,1975,3860551-2,MI,1
4460744,1984,3860551-2,MI,1
4460744,1984,4366289-1,MI,1
4508871,1985,3860551-2,TX,0
4508871,1985,4366289-1,MI,0
4547530,1985,3860551-2,TX,0
4547530,1985,4366289-1,MI,0
4576721,1986,3860551-2,TX,0
4576721,1986,4366289-1,MI,0
4678833,1987,3860551-2,TX,0
4678833,1987,4366289-1,MI,0
4243765,1981,3860551-2,MI,1
4243765,1981,4243765-1,MI,1
4366289,1982,3860551-2,MI,1
4366289,1982,4366289-1,MI,1
3860554,1975,3860554-1,MI,1
4517111,1985,3860633-1,MI,0
4525495,1985,3860633-1,MI,0
4608419,1986,3860633-1,MI,0
4608419,1986,3909477-2,MI,0
4634720,1987,3860633-1,MI,0
4636526,1987,3860633-1,MI,0
4661536,1987,3860633-1,MI,0
4695295,1987,3860633-1,MI,0
4695295,1987,3909477-2,MI,0
4698375,1987,3860633-1,MI,0
4818536,1989,3860633-1,MI,0
4828835,1989,3860633-1,MI,0
4842604,1989,3860633-1,MI,0
3966701,1976,3860633-1,MI,1
5007930,1991,3860633-1,CA,0
5133920,1992,3860633-1,MI,0
5154749,1992,3860633-1,CA,0
5260259,1993,3860633-1,CA,0
4045384,1977,3860633-1,MI,1
4046723,1977,3860633-1,MI,1
4066684,1978,3860633-1,MI,1
4066684,1978,3987065-2,MI,1
3860633,1975,3860633-1,MI,1
4210723,1980,3860633-1,MI,1
4210723,1980,3882003-1,MI,1
4419453,1983,3860633-1,MI,0
4421896,1983,3860633-1,MI,1
3860663,1975,3860663-1,MI,1
3869510,1975,3860693-1,NY,0
3989715,1976,3860693-1,MI,0
4013730,1977,3860693-1,MI,1
3860693,1975,3860693-1,NY,0
4031147,1977,3860693-1,MI,1
4031142,1977,3860693-1,MI,1
3865728,1975,3860709-1,MI,1
3860709,1975,3860709-1,MI,1
3860719,1975,3860719-1,MI,1
3860777,1975,3860777-1,MI,1
3860794,1975,3860794-1,MI,1
4257034,1981,3860794-1,MI,1
4355619,1982,3860794-1,MI,1
4380800,1983,3860794-1,MI,1
4433381,1984,3860794-1,MI,1
3860805,1975,3860805-1,MI,1
4001604,1977,3860869-1,MI,1
3860869,1975,3860869-1,MI,1
3860875,1975,3860875-1,MI,1
3883753,1975,3860875-1,MI,1
3860904,1975,3860904-1,MI,1
3943610,1976,3860999-1,MI,1
3968613,1976,3860999-1,MI,1
3975008,1976,3860999-1,MI,1
3869760,1975,3860999-1,MI,1
3871430,1975,3860999-1,MI,1
5277530,1994,3860999-1,MI,0
4043579,1977,3860999-1,MI,1
5584629,1996,3860999-1,AL,0
4092766,1978,3860999-1,MI,1
6012887,2000,3860999-1,Bayern,0
4147005,1979,3860999-1,CA,0
3860999,1975,3860999-1,MI,1
3910627,1975,3860999-1,MI,1
3914061,1975,3860999-1,MI,1
3932975,1976,3861102-1,MI,1
3959939,1976,3861102-1,MI,1
3968617,1976,3861102-1,MI,1
4044518,1977,3861102-1,MI,1
3861102,1975,3861102-1,MI,1
6717292,2004,3861102-1,TX,0
3927499,1975,3861107-1,MI,1
3948012,1976,3861107-1,MI,1
3994111,1976,3861107-1,MI,1
3861107,1975,3861107-1,MI,1
3914063,1975,3861107-1,MI,1
3861108,1975,3861108-1,MI,1
3861111,1975,3861111-1,MI,1
3861198,1975,3861198-1,MI,1
7392712,2008,3861199-1,Taipei,0
6895824,2005,3861199-1,Sachsen,0
4523482,1985,3861199-1,CA,0
4549436,1985,3861199-1,CA,0
4567769,1986,3861199-1,CA,0
4612797,1986,3861199-1,CA,0
4620093,1986,3861199-1,CA,0
5001345,1991,3861199-1,Tokyo,0
5040414,1991,3861199-1,CA,0
5235523,1993,3861199-1,MD,0
5349182,1994,3861199-1,Bayern,0
7318006,2008,3861199-1,Kinmen Cou,0
3861199,1975,3861199-1,MI,1
7061606,2006,3861199-1,PA,0
4416161,1983,3861199-1,CA,0
3933036,1976,3861208-1,MI,1
3933036,1976,3933036-1,MI,1
3861208,1975,3861208-1,MI,1
4576170,1986,3861215-1,MI,0
4576170,1986,4292916-1,MI,0
4578215,1986,3861215-1,MI,0
4818823,1989,3861215-1,MI,0
4054091,1977,3861215-1,MI,1
4138106,1979,3861215-1,MI,1
4206838,1980,3861215-1,MI,1
3861215,1975,3861215-1,MI,1
4292916,1981,3861215-1,MI,1
4292916,1981,4292916-1,MI,1
4298115,1981,3861215-1,MI,1
4298115,1981,4292916-1,MI,1
4367957,1983,3861215-1,MI,1
4408557,1983,3861215-1,MI,1
4408557,1983,4292916-1,MI,1
3963286,1976,3861221-1,IL,0
3965761,1976,3861221-1,IL,0
5370011,1994,3861221-1,Hessen,0
4033194,1977,3861221-1,IL,0
4040689,1977,3861221-1,MI,1
4050319,1977,3861221-1,MI,1
3861226,1975,3861221-1,IL,0
3861221,1975,3861221-1,IL,0
3894708,1975,3861221-1,IL,0
4301693,1981,3861221-1,IL,0
4449621,1984,3861231-1,MI,1
4486479,1984,3861231-1,MI,1
4502571,1985,3861231-1,MI,0
4531847,1985,3861231-1,MI,0
4558606,1985,3861231-1,MI,0
4569427,1986,3861231-1,MI,0
4569234,1986,3861231-1,MI,0
4590813,1986,3861231-1,MI,0
4596540,1986,3861231-1,MI,0
4596404,1986,3861231-1,MI,0
4601633,1986,3861231-1,MI,0
3938815,1976,3861231-1,MI,1
4655619,1987,3861231-1,MI,0
4678224,1987,3861231-1,MI,0
4679459,1987,3861231-1,MI,0
4726788,1988,3861231-1,MI,0
4782716,1988,3861231-1,MI,0
4805489,1989,3861231-1,MI,0
4909775,1990,3861231-1,MI,0
3974708,1976,3861231-1,MI,1
3976172,1976,3861231-1,MI,1
4006646,1977,3861231-1,MI,1
4040686,1977,3861231-1,MI,1
4040647,1977,3861231-1,MI,1
4044620,1977,3861231-1,MI,1
4063467,1977,3861231-1,MI,1
4069718,1978,3861231-1,MI,1
4091901,1978,3861231-1,MI,1
4131256,1978,3861231-1,MI,1
4132298,1979,3861231-1,MI,1
3861231,1975,3861231-1,MI,1
4149430,1979,3861231-1,MI,1
4151753,1979,3861231-1,MI,1
4165081,1979,3861231-1,MI,1
4252224,1981,3861231-1,MI,1
4266591,1981,3861231-1,MI,1
4272998,1981,3861231-1,MI,1
4295750,1981,3861231-1,MI,1
4310146,1982,3861231-1,MI,1
4316678,1982,3861231-1,MI,1
4362326,1982,3861231-1,MI,1
3912288,1975,3861231-1,MI,1
4383697,1983,3861231-1,MI,1
3913713,1975,3861231-1,MI,1
4395062,1983,3861231-1,MI,1
4403521,1983,3861231-1,MI,1
3922048,1975,3861238-1,MI,1
3922048,1975,3922048-1,MI,1
3861238,1975,3861238-1,MI,1
3861297,1975,3861297-1,MI,1
4291214,1981,3861297-1,MI,1
4291214,1981,4291214-1,MI,1
3877408,1975,3861317-1,MI,1
3861317,1975,3861317-1,MI,1
4446796,1984,3861325-1,MN,0
4449263,1984,3861325-1,MN,0
4480556,1984,3861325-1,MN,0
4988130,1991,3861325-1,????,0
5022199,1991,3861325-1,???,0
3999491,1976,3861325-1,MN,0
4026221,1977,3861325-1,MN,0
4054096,1977,3861325-1,MN,0
4074636,1978,3861325-1,MN,0
3861325,1975,3861325-1,MI,1
4296573,1981,3861325-1,MN,0
4301627,1981,3861325-1,MN,0
4489595,1984,3861361-1,MI,1
4489595,1984,4463601-1,MI,1
4502635,1985,3861361-1,MI,0
4502635,1985,3958413-2,MI,0
4502325,1985,3861361-1,MI,0
4503817,1985,3861361-1,MI,0
4503817,1985,4296888-2,MI,0
4539954,1985,3861361-1,MI,0
4576338,1986,3861361-1,MI,0
4606234,1986,3861361-1,MI,0
4643142,1987,3861361-1,MI,0
4693420,1987,3861361-1,MI,0
4708400,1987,3861361-1,MI,0
4776516,1988,3861361-1,MI,0
3868930,1975,3861361-1,MI,1
3868930,1975,3868930-2,MI,1
3868930,1975,3868930-3,MI,1
4920931,1990,3861361-1,MI,0
4932374,1990,3861361-1,MI,0
4945868,1990,3861361-1,MI,0
4945869,1990,3861361-1,MI,0
4955332,1990,3861361-1,PA,0
4958770,1990,3861361-1,TN,0
4969423,1990,3861361-1,???,0
4987864,1991,3861361-1,MI,0
3981279,1976,3861361-1,MI,1
3981279,1976,3888458-1,MI,1
3981279,1976,3977371-1,MI,1
3981279,1976,3981279-2,MI,1
4993372,1991,3861361-1,Ontario,0
3987763,1976,3861361-1,MI,1
3995609,1976,3861361-1,MI,1
4014300,1977,3861361-1,MI,1
4018193,1977,3861361-1,MI,1
4019883,1977,3861361-1,MI,1
5353991,1994,3861361-1,MI,0
5353991,1994,3945365-1,MI,0
3875921,1975,3861361-1,,0
3878825,1975,3861361-1,MI,1
4096995,1978,3861361-1,MI,1
4119064,1978,3861361-1,MI,1
3861361,1975,3861361-1,MI,1
3861361,1975,3861361-2,MI,1
4280456,1981,3861361-1,MI,1
4286557,1981,3861361-1,MI,1
3903855,1975,3861361-1,MI,1
4309966,1982,3861361-1,MI,1
4394091,1983,3861361-1,MI,1
4424777,1984,3861361-1,MI,1
4426841,1984,3861361-1,MI,1
4426841,1984,3958413-2,MI,1
4428334,1984,3861361-1,MI,1
4432312,1984,3861361-1,MI,1
4433540,1984,3861361-1,MI,1
4433540,1984,3958413-2,MI,1
4433540,1984,4296888-2,MI,1
3930469,1976,3861361-2,MI,1
5224460,1993,3861361-2,MI,0
5318141,1994,3861361-2,WA,0
5477821,1995,3861361-2,IN,0
3903848,1975,3861361-2,MI,1
3935848,1976,3861371-1,MI,1
3935847,1976,3861371-1,MI,1
3948235,1976,3861371-1,MI,1
3948053,1976,3861371-1,MI,1
3967914,1976,3861371-1,MI,1
5118960,1992,3861371-1,???,0
4003672,1977,3861371-1,MI,1
3886732,1975,3861371-1,MI,1
3861371,1975,3861371-1,MI,1
4232991,1980,3861371-1,MI,1
4293777,1981,3861371-1,MI,1
4307574,1981,3861371-1,MI,1
3906188,1975,3861371-1,MI,1
4336856,1982,3861371-1,MI,1
4378195,1983,3861371-1,MI,1
3861417,1975,3861417-1,MI,1
3861454,1975,3861454-1,MI,1
3861476,1975,3861476-1,MI,1
3884368,1975,3861520-1,MI,1
3861520,1975,3861520-1,MI,1
3861556,1975,3861556-1,MI,1
3861556,1975,3861556-2,MI,1
3948557,1976,3861556-2,MI,1
3870363,1975,3861556-2,MI,1
3873155,1975,3861556-2,MI,1
4040660,1977,3861556-2,MI,1
4045080,1977,3861556-2,MI,1
4045080,1977,4045080-1,MI,1
4099772,1978,3861556-2,MI,1
4106810,1978,3861556-2,MI,1
4109959,1978,3861556-2,MI,1
4109959,1978,4109959-1,MI,1
4113270,1978,3861556-2,MI,1
4194716,1980,3861556-2,MI,1
4194716,1980,4045080-1,MI,1
3897974,1975,3861556-2,MI,1
4249769,1981,3861556-2,MI,1
3899211,1975,3861556-2,MI,1
4252341,1981,3861556-2,MI,1
4266822,1981,3861556-2,MI,1
4266822,1981,4045080-1,MI,1
5071324,1991,3861557-1,???,0
5115836,1992,3861557-1,TN,0
5906223,1999,3861557-1,CA,0
3861557,1975,3861557-1,MI,1
4165816,1979,3861557-1,MI,1
3861566,1975,3861566-1,MI,1
3861571,1975,3861571-1,MI,1
4442635,1984,3861602-1,MI,1
3919791,1975,3861602-1,MI,1
4685250,1987,3861602-1,FL,0
3866769,1975,3861602-1,MI,1
3866769,1975,3866769-2,MI,1
3867772,1975,3861602-1,MI,1
3979152,1976,3861602-1,MI,1
3979152,1976,3866769-2,MI,1
4030606,1977,3861602-1,MI,1
4030606,1977,4030606-2,MI,1
4052801,1977,3861602-1,MI,1
4057192,1977,3861602-1,MI,1
4078590,1978,3861602-1,MI,1
6047911,2000,3861602-1,Sabah,0
6059209,2000,3861602-1,UT,0
4151869,1979,3861602-1,MI,1
6299081,2001,3861602-1,DE,0
6517019,2003,3861602-1,ND,0
6591972,2003,3861602-1,IL,0
3861602,1975,3861602-1,MI,1
4313283,1982,3861602-1,MI,1
3955738,1976,3861614-1,MI,1
3997222,1976,3861614-1,MI,1
4093061,1978,3861614-1,MI,1
4162067,1979,3861614-1,MI,1
4162067,1979,4162067-1,MI,1
3861614,1975,3861614-1,MI,1
4243330,1981,3861614-1,MI,1
4243330,1981,3972522-1,MI,1
4365151,1982,3861614-1,MI,1
4365151,1982,4331328-1,MI,1
4482094,1984,3861644-1,MI,1
4741478,1988,3861644-1,MI,0
4741478,1988,4206635-1,MI,0
4756282,1988,3861644-1,MI,0
5140914,1992,3861644-1,,0
4046322,1977,3861644-1,MI,1
4046322,1977,4046322-1,MI,1
4065058,1977,3861644-1,MI,1
4065058,1977,4065058-1,MI,1
4181010,1980,3861644-1,MI,1
4181010,1980,4181010-1,MI,1
4200231,1980,3861644-1,MI,1
4241714,1980,3861644-1,MI,1
4241714,1980,4181010-1,MI,1
3861644,1975,3861644-1,MI,1
4301777,1981,3861644-1,MI,1
4301777,1981,3964506-1,MI,1
4311280,1982,3861644-1,MI,1
3861678,1975,3861678-1,MI,1
3861681,1975,3861681-1,MI,1
3861698,1975,3861698-1,MI,1
3920257,1975,3861700-1,MI,1
3945657,1976,3861700-1,MI,1
3861700,1975,3861700-1,MI,1
3938204,1976,3861711-1,MI,1
3861711,1975,3861711-1,MI,1
3861711,1975,3861711-2,MI,1
4020511,1977,3861711-2,MI,1
3861731,1975,3861731-1,MI,1
3861737,1975,3861737-1,MI,1
3861741,1975,3861741-1,MI,1
3861742,1975,3861742-1,MI,1
3945775,1976,3861837-1,MI,1
3877852,1975,3861837-1,MI,1
3887311,1975,3861837-1,MI,1
3861837,1975,3861837-1,MI,1
3903847,1975,3861837-1,MI,1
3903847,1975,3903847-1,MI,1
3989471,1976,3861881-1,MI,1
3861881,1975,3861881-1,MI,1
4161509,1979,3861881-1,MI,1
3990869,1976,3861887-1,MI,1
4153548,1979,3861887-1,MI,1
3861887,1975,3861887-1,MI,1
4082706,1978,3861950-1,MI,1
3861950,1975,3861950-1,MI,1
3861974,1975,3861974-1,MI,1
3922213,1975,3861976-1,PA,0
4588070,1986,3861976-1,MI,0
4647031,1987,3861976-1,MI,0
4702471,1987,3861976-1,MI,0
4902374,1990,3861976-1,MI,0
4902374,1990,3990824-1,MI,0
4911423,1990,3861976-1,MI,0
4919415,1990,3861976-1,MI,0
4925700,1990,3861976-1,NY,0
4959044,1990,3861976-1,MI,0
4981567,1991,3861976-1,LA,0
5014977,1991,3861976-1,NY,0
5062623,1991,3861976-1,MI,0
5062602,1991,3861976-1,NY,0
5062548,1991,3861976-1,England,0
5062824,1991,3861976-1,,0
5074546,1991,3861976-1,Ontario,0
5108084,1992,3861976-1,Aichi-ken,0
5140727,1992,3861976-1,MI,0
5230743,1993,3861976-1,WA,0
5300181,1994,3861976-1,???,0
5341488,1994,3861976-1,MA,0
5407702,1995,3861976-1,PA,0
5475441,1995,3861976-1,NY,0
5506617,1996,3861976-1,NY,0
5544470,1996,3861976-1,GA,0
4094760,1978,3861976-1,PA,0
6371643,2002,3861976-1,MI,0
3861976,1975,3861976-1,PA,0
4210507,1980,3861976-1,PA,0
4284301,1981,3861976-1,MI,1
3862020,1975,3862020-1,MI,1
3862020,1975,3862020-2,MI,1
3953876,1976,3862020-2,MI,0
4026268,1977,3862020-2,MI,1
4026268,1977,3949796-1,MI,1
4107000,1978,3862020-2,MI,1
3900943,1975,3862020-2,MI,0
4343533,1982,3862020-2,MI,1
4343533,1982,4343533-1,MI,1
4448694,1984,3862079-1,MI,1
4503242,1985,3862079-1,MI,0
4534880,1985,3862079-1,MI,0
4549979,1985,3862079-1,MI,0
4557854,1985,3862079-1,MI,0
4617057,1986,3862079-1,MI,0
4650889,1987,3862079-1,MI,0
4659851,1987,3862079-1,MI,0
4689085,1987,3862079-1,MI,0
4690959,1987,3862079-1,MI,0
4719262,1988,3862079-1,MI,0
4718944,1988,3862079-1,MI,0
3955036,1976,3862079-1,MI,1
3956353,1976,3862079-1,MI,1
4798889,1989,3862079-1,MI,0
4798889,1989,3971747-1,MI,0
4800125,1989,3862079-1,MI,0
4818779,1989,3862079-1,MI,0
4849294,1989,3862079-1,MI,0
4863978,1989,3862079-1,MI,0
4866192,1989,3862079-1,MI,0
4871788,1989,3862079-1,MI,0
4876154,1989,3862079-1,MI,0
4912239,1990,3862079-1,MI,0
4912239,1990,3971747-1,MI,0
4933327,1990,3862079-1,MI,0
3981851,1976,3862079-1,MI,1
5001010,1991,3862079-1,NY,0
5002830,1991,3862079-1,MI,0
5006572,1991,3862079-1,PA,0
5041592,1991,3862079-1,???,0
5051128,1991,3862079-1,???,0
5073194,1991,3862079-1,CO,0
5089299,1992,3862079-1,Noord-Holl,0
4071546,1978,3862079-1,MI,1
4093641,1978,3862079-1,MI,1
3884886,1975,3862079-1,MI,1
3862079,1975,3862079-1,MI,1
3889023,1975,3862079-1,MI,1
4228061,1980,3862079-1,MI,1
4231910,1980,3862079-1,MI,1
4248761,1981,3862079-1,MI,1
4344860,1982,3862079-1,MI,1
4370255,1983,3862079-1,MI,1
4379931,1983,3862079-1,MI,1
4421654,1983,3862079-1,MI,1
3865782,1975,3862085-1,MI,1
3869426,1975,3862085-1,MI,1
3869425,1975,3862085-1,MI,1
3869424,1975,3862085-1,MI,1
3971763,1976,3862085-1,MI,1
3971762,1976,3862085-1,MI,1
3971761,1976,3862085-1,MI,1
3971759,1976,3862085-1,MI,1
3971758,1976,3862085-1,MI,1
3971758,1976,3876612-1,MI,1
3971760,1976,3862085-1,MI,1
4016139,1977,3862085-1,MI,1
4016139,1977,3876612-1,MI,1
4016138,1977,3862085-1,MI,1
4016137,1977,3862085-1,MI,1
4016137,1977,3876612-1,MI,1
4016136,1977,3862085-1,MI,1
4028336,1977,3862085-1,MI,1
3876612,1975,3862085-1,MI,1
3876612,1975,3876612-1,MI,1
3876611,1975,3862085-1,MI,1
4032507,1977,3862085-1,MI,1
4032508,1977,3862085-1,IL,0
4033931,1977,3862085-1,MI,1
4033926,1977,3862085-1,IL,0
4033932,1977,3862085-1,IL,0
4035335,1977,3862085-1,MI,1
4038248,1977,3862085-1,MI,1
4041013,1977,3862085-1,MI,1
4045406,1977,3862085-1,MI,1
4045405,1977,3862085-1,MI,1
4049626,1977,3862085-1,MI,1
4049625,1977,3862085-1,MI,1
4049624,1977,3862085-1,MI,1
4049620,1977,3862085-1,MI,1
4049619,1977,3862085-1,IL,0
4049623,1977,3862085-1,MI,1
4049627,1977,3862085-1,MI,1
4051105,1977,3862085-1,MI,1
4051105,1977,3876612-1,MI,1
3878165,1975,3862085-1,MI,1
4058501,1977,3862085-1,IL,0
4064105,1977,3862085-1,IL,0
4065429,1977,3862085-1,MI,1
3880800,1975,3862085-1,MI,1
4072652,1978,3862085-1,IL,0
3880801,1975,3862085-1,MI,1
4073772,1978,3862085-1,IL,0
4082725,1978,3862085-1,MI,1
4094858,1978,3862085-1,IL,0
4096117,1978,3862085-1,MI,1
3883479,1975,3862085-1,MI,1
3883479,1975,3876612-1,MI,1
4105632,1978,3862085-1,IL,0
4105632,1978,3876612-1,MI,0
4108906,1978,3862085-1,MI,1
3862085,1975,3862085-1,MI,1
3892711,1975,3862085-1,MI,1
3892710,1975,3862085-1,MI,1
3892710,1975,3876612-1,MI,1
3894987,1975,3862085-1,MI,1
3894988,1975,3862085-1,MI,1
3894988,1975,3876612-1,MI,1
3907744,1975,3862085-1,MI,1
3937837,1976,3862141-3,NJ,0
3937828,1976,3862141-3,NJ,0
3937704,1976,3862141-3,NJ,0
3959480,1976,3862141-3,NJ,0
4876343,1989,3862141-3,MI,0
3989714,1976,3862141-3,NJ,0
5061807,1991,3862141-3,Hessen,0
3991082,1976,3862141-3,NJ,0
4001224,1977,3862141-3,NJ,0
5198425,1993,3862141-3,Québec,0
4008252,1977,3862141-3,NJ,0
4012411,1977,3862141-3,NJ,0
5246942,1993,3862141-3,NJ,0
5308852,1994,3862141-3,,0
5350756,1994,3862141-3,CA,0
5436260,1995,3862141-3,MI,0
5489685,1996,3862141-3,NJ,0
5525614,1996,3862141-3,MI,0
5525614,1996,4271164-1,MI,0
5620981,1997,3862141-3,MI,0
5620981,1997,4271164-1,MI,0
3879427,1975,3862141-3,NJ,0
5658942,1997,3862141-3,47,0
3880861,1975,3862141-3,NJ,0
5733914,1998,3862141-3,MI,0
4092322,1978,3862141-3,NJ,0
4098799,1978,3862141-3,NJ,0
4116966,1978,3862141-3,NJ,0
4116971,1978,3862141-3,MI,0
3886183,1975,3862141-3,NJ,0
3862143,1975,3862141-3,NJ,0
3887585,1975,3862141-3,NJ,0
3887584,1975,3862141-3,NJ,0
3892739,1975,3862141-3,NJ,0
4196128,1980,3862141-3,MI,1
3862141,1975,3862141-3,NJ,0
7022711,2006,3862141-3,MI,0
3906005,1975,3862141-3,NJ,0
4344949,1982,3862141-3,MI,1
4344949,1982,4285951-1,MI,1
3916013,1975,3862141-3,NJ,0
3919213,1975,3862184-1,MI,1
3923905,1975,3862184-1,MI,1
3923905,1975,3875203-1,MI,1
3923905,1975,3875203-2,MI,1
3925468,1975,3862184-1,MI,1
3925468,1975,3862184-2,MI,1
3927090,1975,3862184-1,MI,1
3927090,1975,3862184-2,MI,1
3865822,1975,3862184-1,MI,1
3865822,1975,3862184-2,MI,1
3946007,1976,3862184-1,MI,1
3946007,1976,3862184-2,MI,1
3948948,1976,3862184-1,MI,1
3948948,1976,3875203-1,MI,1
3948948,1976,3875203-2,MI,1
4742175,1988,3862184-1,MI,0
4886924,1989,3862184-1,MI,0
4895996,1990,3862184-1,MI,0
3987095,1976,3862184-1,MI,1
3987095,1976,3862184-2,MI,1
