citing	cited	citing_year	state_x
5227683	4265746	1993	
5238558	4265746	1993	
5269915	4265746	1993	
5269916	4265746	1993	
5296141	4265746	1994	
5356534	4265746	1994	
7148778	4265746	2006	
6954128	4265746	2005	
5956845	4291448	1999	
6109843	4291448	2000	
4449714	4291448	1984	
8205334	4291448	2012	
4748217	4342675	1988	
4306052	4239857	1981	
4321333	4239857	1982	
4424316	4239857	1984	
5389716	4255483	1995	
6503596	4255483	2003	
6670291	4255483	2003	
4495238	4255483	1985	
4522673	4255483	1985	
8222165	4255483	2012	
4694119	4255483	1987	
4767656	4255483	1988	
4846147	4255483	1989	
5914579	4353019	1999	
6121745	4353019	2000	
6135924	4353019	2000	
6490118	4353019	2002	
6575878	4353019	2003	
6685598	4353019	2004	
4544869	4353019	1985	
4571530	4353019	1986	
4591774	4353019	1986	
4810946	4353019	1989	
6997855	4353019	2006	
5249118	4353019	1993	
5253511	4353019	1993	
7163491	4353019	2007	
5696691	4355368	1997	
6281995	4355368	2001	
4849945	4355368	1989	
4882668	4355368	1989	
4939685	4355368	1990	
4964087	4355368	1990	
5309378	4355368	1994	
8041505	4355368	2011	
5385679	4273135	1995	
5389376	4273135	1995	
5409966	4273135	1995	
5423739	4273135	1995	
5438988	4273135	1995	
5489624	4273135	1996	
5520180	4273135	1996	
5536446	4273135	1996	
5536768	4273135	1996	
5660178	4273135	1997	
4391278	4273135	1983	
4458696	4273135	1984	
4524087	4273135	1985	
4539996	4273135	1985	
4640289	4273135	1987	
4674512	4273135	1987	
4727881	4273135	1988	
4768523	4273135	1988	
4776350	4273135	1988	
4798642	4273135	1989	
4846185	4273135	1989	
4911657	4273135	1990	
4974594	4273135	1990	
5084008	4273135	1992	
5225473	4273135	1993	
5234992	4273135	1993	
5240995	4273135	1993	
5276079	4273135	1994	
8600518	4273135	2013	
5338490	4273135	1994	
4693520	4286824	1987	
4410155	4310133	1983	
8112897	4310133	2012	
8594365	4310133	2013	
8411896	4310133	2013	
6865346	4249796	2005	
7391973	4249796	2008	
6712480	4249796	2004	
6714337	4249796	2004	
6728023	4249796	2004	
6747781	4249796	2004	
6764875	4249796	2004	
6767751	4249796	2004	
6782205	4249796	2004	
6800238	4249796	2004	
6801354	4249796	2004	
6806997	4249796	2004	
6813059	4249796	2004	
6822797	4249796	2004	
6829258	4249796	2004	
7057795	4249796	2006	
4497544	4249796	1985	
4669831	4249796	1987	
6872984	4249796	2005	
6934070	4249796	2005	
7177081	4249796	2007	
7027202	4249796	2006	
7068372	4249796	2006	
6956878	4249796	2005	
7286764	4249796	2007	
6947613	4249796	2005	
6908201	4249796	2005	
7057819	4249796	2006	
6928207	4249796	2005	
7054515	4249796	2006	
6991953	4249796	2006	
6987600	4249796	2006	
7042611	4249796	2006	
7049164	4249796	2006	
6927891	4249796	2005	
6956995	4249796	2005	
6922272	4249796	2005	
6922273	4249796	2005	
5816851	4252396	1998	
5944463	4252396	1999	
4834669	4252396	1989	
4909753	4252396	1990	
4497110	4269118	1985	
5479113	4253059	1995	
5510730	4253059	1996	
5532962	4253059	1996	
5621738	4253059	1997	
5657332	4253059	1997	
5804960	4253059	1998	
5909049	4253059	1999	
5966330	4253059	1999	
5991517	4253059	1999	
6049899	4253059	2000	
6201737	4253059	2001	
8004895	4253059	2011	
6304485	4253059	2001	
7573773	4253059	2009	
7289360	4253059	2007	
6414876	4253059	2002	
7477547	4253059	2009	
7548461	4253059	2009	
6898117	4253059	2005	
7447069	4253059	2008	
7457162	4253059	2008	
4749947	4253059	1988	
7443723	4253059	2008	
7616484	4253059	2009	
7397697	4253059	2008	
5065090	4253059	1991	
7224607	4253059	2007	
5172338	4253059	1992	
5223792	4253059	1993	
5321701	4253059	1994	
7437631	4253059	2008	
5341092	4253059	1994	
8473813	4253059	2013	
7170781	4253059	2007	
7518919	4253059	2009	
7345934	4253059	2008	
6894926	4253059	2005	
7266017	4253059	2007	
8050095	4253059	2011	
7839685	4253059	2010	
7283397	4253059	2007	
7886204	4253059	2011	
7716538	4253059	2010	
4612633	4013991	1986	
5667201	4011047	1997	
5800773	4011047	1998	
6189632	4009760	2001	
5167994	3980107	1992	
5829095	4042762	1998	
6079720	4042762	2000	
6148476	4042762	2000	
6427285	4042762	2002	
4701386	4042762	1987	
4486093	4300710	1984	
6005459	4251789	1999	
6006607	4241325	1999	
6229190	4241325	2001	
6255728	4241325	2001	
6346742	4241325	2002	
6351996	4241325	2002	
7193573	3977003	2007	
6031878	4476585	2000	
6356736	4476585	2002	
7095801	4476585	2006	
4577157	4476585	1986	
4599743	4476585	1986	
4677690	4476585	1987	
4980687	4476585	1990	
5040240	4476585	1991	
5954915	4373984	1999	
6234299	4373984	2001	
6536499	4373984	2003	
4696714	4373984	1987	
5986426	4383209	1999	
4600868	4383209	1986	
4602197	4383209	1986	
4751441	4383209	1988	
7112937	4383209	2006	
4115686	4010351	1978	
5649339	4351085	1997	
5887317	4351085	1999	
5849370	4310614	1998	
6605195	4310614	2003	
4482622	4310614	1984	
5087478	4310614	1992	
4692402	4318970	1987	
4789211	4318970	1988	
4799765	4318970	1989	
4808500	4318970	1989	
4757804	4432361	1988	
5000178	4432361	1991	
6998835	4432369	2006	
5944023	4432369	1999	
4619839	4243427	1986	
8518170	4243427	2013	
5074681	4260202	1991	
5160925	4260202	1992	
4300375	4262512	1981	
6000243	4290838	1999	
4622091	4290838	1986	
7658217	4290838	2010	
4416842	4213550	1983	
4591082	4213550	1986	
5869003	4196167	1999	
5879635	4196167	1999	
6248294	4196167	2001	
4707450	4196167	1987	
4838851	4196167	1989	
4978504	4196167	1990	
5078968	4196167	1992	
5238649	4196167	1993	
5256537	4196167	1993	
5266266	4196167	1993	
5283038	4196167	1994	
4389327	4096090	1983	
4479917	4096090	1984	
4512909	4096090	1985	
5338473	4096090	1994	
4249978	4072661	1981	
4115755	4032083	1978	
5971325	4032083	1999	
4312042	4032083	1982	
4088120	4022184	1978	
4301321	4022184	1981	
4385430	4022184	1983	
8378280	4022184	2013	
4539305	4002578	1985	
7257973	3990277	2007	
4129019	3990277	1978	
5992195	3990277	1999	
6543264	3990277	2003	
4784417	3990277	1988	
7075556	4386363	2006	
5912700	4386363	1999	
5917553	4386363	1999	
5953077	4386363	1999	
6141060	4386363	2000	
6229550	4386363	2001	
6252632	4386363	2001	
6266100	4386363	2001	
6597406	4386363	2003	
6909438	4386363	2005	
7154540	4386363	2006	
4947255	4386363	1990	
7492363	4386363	2009	
7928976	4386363	2011	
7750901	4386363	2010	
5249039	4386363	1993	
8456577	4386363	2013	
6611071	4386361	2003	
4793355	4386361	1988	
5121055	4386361	1992	
5319307	4386361	1994	
5351049	4386361	1994	
5443504	4389737	1995	
5653676	4389737	1997	
5701919	4389737	1997	
5984857	4389737	1999	
4519043	4389737	1985	
5344385	4389737	1994	
5440669	4094575	1995	
5491570	4094575	1996	
5684611	4094575	1997	
5691989	4094575	1997	
5796096	4094575	1998	
4244633	4094575	1981	
6709790	4094575	2004	
4372649	4094575	1983	
4490440	4094575	1984	
4604329	4094575	1986	
4725511	4094575	1988	
5128780	4094575	1992	
7804601	4094575	2010	
5335098	4094575	1994	
4150076	4043933	1979	
4163811	4043933	1979	
4177159	4043933	1979	
6656526	4043933	2003	
6800323	4043933	2004	
4652502	4043933	1987	
4670300	4043933	1987	
4738872	4043933	1988	
4849253	4043933	1989	
4913706	4043933	1990	
5437778	4299678	1995	
5529674	4299678	1996	
5827414	4299678	1998	
5876573	4299678	1999	
5985115	4299678	1999	
6039848	4299678	2000	
6221217	4299678	2001	
6312574	4299678	2001	
4414086	4299678	1983	
4414087	4299678	1983	
4487675	4299678	1984	
4500408	4299678	1985	
4500409	4299678	1985	
4597847	4299678	1986	
5215639	4299678	1993	
5388818	3934735	1995	
4201919	3934735	1980	
4362296	3934735	1982	
5172905	3934735	1992	
7455291	3934735	2008	
5396803	3965746	1995	
6425290	3965746	2002	
6612174	3965746	2003	
4405970	3965746	1983	
4879627	3965746	1989	
5028876	3965746	1991	
5064165	3965746	1991	
6837112	3965746	2005	
4247258	3943020	1981	
4591400	3943020	1986	
4132511	3976400	1979	
4313464	3976400	1982	
4372150	3976400	1983	
4599049	3976400	1986	
5253981	3976400	1993	
6200456	4443308	2001	
4525252	4443308	1985	
6121131	4470847	2000	
6458687	4470847	2002	
6830447	4394117	2004	
7416402	4394117	2008	
7559762	4394117	2009	
7766647	4394117	2010	
7731489	4394117	2010	
5921484	4326676	1999	
4513919	4326676	1985	
4962000	4327364	1990	
5202688	4327364	1993	
4246536	4138728	1981	
4401516	4176136	1983	
4490557	4176136	1984	
4755887	4132226	1988	
5443060	4367735	1995	
6431172	4367735	2002	
7987850	4367735	2011	
7406966	4367735	2008	
4722326	4367735	1988	
4753233	4367735	1988	
8025060	4367735	2011	
8573219	4367735	2013	
7628154	4367735	2009	
8074651	4367735	2011	
7568484	4367735	2009	
8381729	4367735	2013	
7640934	4367735	2010	
8567399	4367735	2013	
8136527	4367735	2012	
8418694	4367735	2013	
5656779	4197564	1997	
5243473	4197564	1993	
6136114	4202712	2000	
6919036	4202712	2005	
4435177	4205767	1984	
4938744	4205767	1990	
5215060	4336781	1993	
4507538	4304978	1985	
4936008	4304978	1990	
5049405	4304978	1991	
5073212	4304978	1991	
8179045	4304978	2012	
7656236	4304978	2010	
4443884	4317205	1984	
4901342	4317205	1990	
5272722	4317205	1993	
4998119	4427275	1991	
5494317	4470016	1996	
5035903	4444793	1991	
5386434	4439862	1995	
6081544	4439862	2000	
4649545	4439862	1987	
4744634	4439862	1988	
7413247	3985388	2008	
7563975	4385542	2009	
4735123	4385542	1988	
7654928	4382188	2010	
5368000	4382188	1994	
5469820	4382188	1995	
5495907	4382188	1996	
5619956	4382188	1997	
6232691	4382188	2001	
8267829	4382188	2012	
7727107	4382188	2010	
7727110	4382188	2010	
7422541	4382188	2008	
7422546	4382188	2008	
7419451	4382188	2008	
7427253	4382188	2008	
8480529	4382188	2013	
8087482	4382188	2012	
7470210	4382188	2008	
7462123	4382188	2008	
7540818	4382188	2009	
7670243	4382188	2010	
7452297	4382188	2008	
7481736	4382188	2009	
8070635	4382188	2011	
7632203	4382188	2009	
7600771	4382188	2009	
4976848	4435278	1990	
5089463	4435278	1992	
5178749	4435278	1993	
7074740	4435278	2006	
5422772	4456377	1995	
4666235	4456377	1987	
4729622	4456377	1988	
4735506	4456377	1988	
4773759	4456377	1988	
4779975	4456377	1988	
4842358	4456377	1989	
4915503	4456377	1990	
4997282	4456377	1991	
5106193	4456377	1992	
5108183	4456377	1992	
5120130	4456377	1992	
5153676	4456377	1992	
5177562	4456377	1993	
5185749	4456377	1993	
5189676	4456377	1993	
5223967	4456377	1993	
5255274	4456377	1993	
5274488	4456377	1993	
5333047	4456377	1994	
5355216	4456377	1994	
8254416	4456377	2012	
6628396	4094608	2003	
4474471	4094608	1984	
4594511	4094608	1986	
4524838	4346770	1985	
4579174	4346770	1986	
4664196	4346770	1987	
5654698	4354278	1997	
5368419	4453868	1994	
4594030	4453868	1986	
5215416	4453868	1993	
7344341	4453868	2008	
4749251	4441775	1988	
4925635	4230666	1990	
4560442	4246070	1985	
4101722	3951863	1978	
4152503	3951863	1979	
4405501	3951863	1983	
4436882	3951863	1984	
4831882	3940975	1989	
7823644	4087130	2010	
8238730	4087130	2012	
7575052	4087130	2009	
8027571	4087130	2011	
4662443	4087130	1987	
8224163	4087130	2012	
8224164	4087130	2012	
7121341	4087130	2006	
7490665	4087130	2009	
7516784	4087130	2009	
7559367	4087130	2009	
7431076	4087130	2008	
7784545	4087130	2010	
7264049	4087130	2007	
7416022	4087130	2008	
7353872	4087130	2008	
7481274	4087130	2009	
5549832	4091865	1996	
7175045	4098384	2007	
4278859	4086460	1981	
4970481	4086460	1990	
5004878	4086460	1991	
5093544	4086460	1992	
5172088	4086460	1992	
6907777	4083232	2005	
6304090	4083232	2001	
4275597	4083232	1981	
4297876	4083232	1981	
6600326	4083232	2003	
6832513	4083232	2004	
6837102	4083232	2005	
5473461	4061925	1995	
4366378	4061925	1982	
5138149	4061925	1992	
5225884	4061925	1993	
5614773	4047094	1997	
5637934	4047094	1997	
4599351	4224453	1986	
5424217	4190368	1995	
5935519	4190368	1999	
4379402	4190368	1983	
5366380	4164704	1994	
5425649	4164704	1995	
5575076	4164704	1996	
5654631	4164704	1997	
5686833	4164704	1997	
5744974	4164704	1998	
5939892	4164704	1999	
4328264	4164704	1982	
6824410	4164704	2004	
4583042	4164704	1986	
4966556	4164704	1990	
5215471	4164704	1993	
5256073	4164704	1993	
7969673	4147417	2011	
7141709	3948808	2006	
6127310	3948808	2000	
4370310	3948808	1983	
7674438	3948808	2010	
4190457	3948806	1980	
4301034	3948806	1981	
4339559	3948806	1982	
4419268	3948806	1983	
4454293	3948806	1984	
5462677	4065390	1995	
4329228	4065390	1982	
5376146	3930792	1994	
4096243	3930792	1978	
4119399	3930792	1978	
4402700	3930792	1983	
4532127	3930792	1985	
4193111	4119907	1980	
7112937	4119907	2006	
5092610	4101140	1992	
5261633	4309007	1993	
5943865	4300920	1999	
5437724	4302316	1995	
4696878	4302316	1987	
7656385	4206636	2010	
4423336	4233643	1983	
6371532	4043577	2002	
5409183	4029271	1995	
5593114	4029271	1997	
5781126	4029271	1998	
6731234	4029271	2004	
4371936	4029271	1983	
4371937	4029271	1983	
4371938	4029271	1983	
4383299	4029271	1983	
4385355	4029271	1983	
4387430	4029271	1983	
4387431	4029271	1983	
4387432	4029271	1983	
4417308	4029271	1983	
8392037	4029271	2013	
4924400	4029271	1990	
5195039	4029271	1993	
5299759	4029271	1994	
7248208	4029271	2007	
8290742	4044820	2012	
8122729	4044820	2012	
D634414	4044820	2011	
4973484	4044820	1990	
8572994	4044820	2013	
7442353	4044820	2008	
4124784	4044207	1978	
4328574	4044207	1982	
4577302	4044207	1986	
4577305	4044207	1986	
4373902	3954385	1983	
4548577	3954385	1985	
7967600	3954385	2011	
4036580	3954385	1977	
4052142	3954385	1977	
4587703	3930295	1986	
6864570	3930295	2005	
5034802	3930295	1991	
7727804	3930295	2010	
8333026	4237631	2012	
4661705	4267451	1987	
4939940	4267451	1990	
5410808	4203312	1995	
5092038	4203312	1992	
5380206	4258478	1995	
5649079	4258478	1997	
8548862	4258478	2013	
8078499	4258478	2011	
8121904	4258478	2012	
4488232	4199661	1984	
4663620	4199661	1987	
6859844	4199661	2005	
5531119	4474184	1996	
5000663	4474184	1991	
5053747	4474184	1991	
5064412	4474184	1991	
5126616	4474184	1992	
5176631	4474184	1993	
5226422	4474184	1993	
5333612	4474184	1994	
6526855	4410056	2003	
4791248	4445952	1988	
7297354	4107334	2007	
6998259	4107334	2006	
6294166	4107334	2001	
6630320	4107334	2003	
4559307	4107334	1985	
4734287	4107334	1988	
4159954	3935111	1979	
4303530	3935111	1981	
4954251	3935111	1990	
8398672	3935111	2013	
8409239	3935111	2013	
6702542	3944096	2004	
7802958	3944096	2010	
5118241	3944096	1992	
7811043	3944096	2010	
5219259	3944096	1993	
5269641	3944096	1993	
8313278	3944096	2012	
4503988	4476992	1985	
4603790	4476992	1986	
5366134	4492232	1994	
5376101	4492232	1994	
5382254	4492232	1995	
5382255	4492232	1995	
5383881	4492232	1995	
5392978	4492232	1995	
5395381	4492232	1995	
5474732	4492232	1995	
5514159	4492232	1996	
5527318	4492232	1996	
5527319	4492232	1996	
5607436	4492232	1997	
5645551	4492232	1997	
5700270	4492232	1997	
5833696	4492232	1998	
5833700	4492232	1998	
5868759	4492232	1999	
5938667	4492232	1999	
6004341	4492232	1999	
RE367206	4492232	2000	
6241740	4492232	2001	
6287322	4492232	2001	
8282655	4492232	2012	
8603109	4492232	2013	
6425901	4492232	2002	
6524326	4492232	2003	
6527786	4492232	2003	
8372095	4492232	2013	
7905890	4492232	2011	
4556058	4492232	1985	
4557263	4492232	1985	
8419752	4492232	2013	
6964675	4492232	2005	
4576165	4492232	1986	
4616650	4492232	1986	
8409222	4492232	2013	
8579918	4492232	2013	
7572266	4492232	2009	
8409223	4492232	2013	
8403945	4492232	2013	
8403946	4492232	2013	
7896896	4492232	2011	
5127915	4492232	1992	
7637917	4492232	2009	
5330442	4492232	1994	
7819886	4492232	2010	
7582095	4492232	2009	
D625009	4492232	2010	
8465502	4492232	2013	
8506580	4492232	2013	
8585717	4492232	2013	
8357171	4492232	2013	
8336556	4492232	2012	
8382773	4492232	2013	
7717926	4492232	2010	
8267944	4492232	2012	
8267946	4492232	2012	
8056565	4492232	2011	
8425552	4492232	2013	
8491608	4492232	2013	
8545486	4492232	2013	
8486091	4492232	2013	
8128643	4492232	2012	
D629101	4492232	2010	
6890342	4492232	2005	
7887553	4492232	2011	
5787385	4469443	1998	
4594511	4469443	1986	
7106973	4469443	2006	
5490839	4232608	1996	
5738901	4232608	1998	
6328710	4232608	2001	
4328281	4232608	1982	
4458595	4232608	1984	
4552816	4232608	1985	
5042385	4232608	1991	
5373230	4012097	1994	
5477161	4012097	1995	
6244889	4012097	2001	
4541676	4012097	1985	
4750890	4012097	1988	
4996476	4012097	1991	
4477460	3982010	1984	
4169854	3996390	1979	
4413017	3996390	1983	
4676988	3996390	1987	
4252734	4180487	1981	
4464494	4180487	1984	
4403658	3984990	1983	
4073011	4006737	1978	
5785043	4006737	1998	
4157571	4006737	1979	
5891046	4006737	1999	
5891049	4006737	1999	
5899866	4006737	1999	
5951485	4006737	1999	
6041257	4006737	2000	
6047207	4006737	2000	
4211238	4006737	1980	
4228506	4006737	1980	
7418295	4006737	2008	
6253102	4006737	2001	
6301503	4006737	2001	
6415175	4006737	2002	
6418340	4006737	2002	
6449504	4006737	2002	
4295473	4006737	1981	
6718198	4006737	2004	
6721594	4006737	2004	
4360030	4006737	1982	
4369496	4006737	1983	
6843801	4006737	2005	
8046060	4006737	2011	
4413632	4006737	1983	
4414981	4006737	1983	
4417254	4006737	1983	
4422081	4006737	1983	
4428381	4006737	1984	
4458693	4006737	1984	
4628939	4006737	1986	
7191006	4006737	2007	
6865578	4006737	2005	
7844322	4006737	2010	
5090418	4006737	1992	
8548576	4006737	2013	
5205295	4006737	1993	
7962203	4006737	2011	
8321366	4006737	2012	
7751892	4006737	2010	
8463369	4006737	2013	
7047065	4006737	2006	
8131351	4006737	2012	
7010349	4006737	2006	
5620524	3985021	1997	
4139469	3985021	1979	
4260342	3985021	1981	
4340496	3985021	1982	
4372150	3985021	1983	
4875726	3976316	1989	
7331369	3976316	2008	
6142585	4022513	2000	
4338667	4022513	1982	
4425621	4022513	1984	
4530058	4022513	1985	
4610484	4022513	1986	
7744167	4022513	2010	
7837279	4022513	2010	
7704489	4375972	2010	
5340714	4375972	1994	
5428543	4382283	1995	
4580223	4382283	1986	
4763285	4382283	1988	
7031811	4382283	2006	
5178307	4382283	1993	
5213283	4382283	1993	
5222691	4382283	1993	
5238203	4382283	1993	
5310136	4382283	1994	
7108232	4382283	2006	
5028092	4444434	1991	
8454722	4425160	2013	
5367217	4469979	1994	
5391844	4469979	1995	
5442146	4469979	1995	
5450747	4469979	1995	
5581021	4469979	1996	
5604336	4469979	1997	
5717140	4469979	1998	
5866816	4469979	1999	
6497152	4469979	2002	
6595054	4469979	2003	
6826960	4469979	2004	
4929860	4469979	1990	
5285127	4469979	1994	
5313023	4469979	1994	
5331242	4469979	1994	
5336854	4469979	1994	
8446079	4469979	2013	
6090335	4280804	2000	
6216752	4280804	2001	
6298896	4280804	2001	
6555045	4280804	2003	
6656411	4280804	2003	
6761785	4280804	2004	
4732639	4280804	1988	
4822651	4280804	1989	
4836765	4280804	1989	
4447120	4336977	1984	
7972044	4449166	2011	
7384168	4449166	2008	
7815327	4449166	2010	
7111957	4449166	2006	
5804436	4271123	1998	
5919646	4271123	1999	
6242209	4271123	2001	
6280967	4271123	2001	
6427126	4271123	2002	
6558916	4271123	2003	
4730631	4271123	1988	
4745071	4271123	1988	
4751052	4271123	1988	
4803050	4271123	1989	
4816418	4271123	1989	
4871683	4271123	1989	
4983359	4271123	1991	
5045474	4271123	1991	
8072595	4271123	2011	
6958221	4271123	2005	
6969835	4271123	2005	
6132548	4297401	2000	
6706403	4297401	2004	
5043221	4297401	1991	
5155143	4297401	1992	
4358704	4296354	1982	
4965527	4296354	1990	
7888873	4296354	2011	
7368874	4296354	2008	
4264360	4148633	1981	
4396444	4148633	1983	
4412871	4148633	1983	
4612166	4148633	1986	
8480430	4106839	2013	
8480431	4106839	2013	
5580278	4106839	1996	
6332815	4106839	2001	
6406330	4106839	2002	
4330166	4106839	1982	
8469740	4106839	2013	
4470657	4106839	1984	
4521066	4106839	1985	
4531790	4106839	1985	
4807891	4106839	1989	
7189097	4106839	2007	
4812137	4106839	1989	
7414197	4106839	2008	
5046964	4106839	1991	
5052948	4106839	1991	
8475205	4106839	2013	
7102082	4106839	2006	
7329139	4106839	2008	
8366481	4106839	2013	
8485845	4106839	2013	
5843105	4127112	1998	
5997567	4127112	1999	
6565584	4127112	2003	
4432376	4127112	1984	
5158096	4127112	1992	
5176696	4127112	1993	
6966927	4127112	2005	
