id	year(patent.date)	inventor_id	state
4118330	1978	3859219-1	CA
4118329	1978	3859219-1	CA
4118328	1978	3859219-1	CA
4132659	1979	3859219-1	CA
4157972	1979	3859219-1	CA
4225712	1980	3859219-1	CA
4228282	1980	3859219-1	CA
3899475	1975	3859219-1	CA
3903002	1975	3859219-1	CA
3904535	1975	3859219-1	CA
3909430	1975	3859219-1	CA
4496487	1985	3859234-1	MN
4525890	1985	3859234-1	MN
4534907	1985	3859234-1	MN
4543369	1985	3859234-1	MN
4546120	1985	3859234-1	MN
4561922	1985	3859234-1	MN
4582895	1986	3859234-1	MN
4609723	1986	3859234-1	MN
3859234	1975	3859234-1	MN
4049598	1977	3859234-1	MN
3892785	1975	3859234-1	MN
4217256	1980	3859234-1	MN
4423162	1983	3859234-1	MN
3923731	1975	3859247-1	CT
3930104	1975	3859247-1	CT
3936572	1976	3859247-1	CT
3946099	1976	3859247-1	CT
3957719	1976	3859247-1	CT
3959558	1976	3859247-1	CT
3960739	1976	3859247-1	CT
3859247	1975	3859247-1	CT
4005254	1977	3859247-1	CT
4006283	1977	3859247-1	CT
4020214	1977	3859247-1	CT
4022945	1977	3859247-1	CT
4085162	1978	3859247-1	CT
3908068	1975	3859247-1	CT
3908067	1975	3859247-1	CT
4491677	1985	3859250-1	OK
4601340	1986	3859250-1	OK
5017661	1991	3859250-1	OK
5066686	1991	3859250-1	OK
4000221	1976	3859250-1	OK
4020054	1977	3859250-1	OK
4051197	1977	3859250-1	OK
4080407	1978	3859250-1	OK
4104326	1978	3859250-1	OK
4120915	1978	3859250-1	OK
4130503	1978	3859250-1	OK
6274675	2001	3859250-1	OK
4179471	1979	3859250-1	OK
4234710	1980	3859250-1	OK
4237029	1980	3859250-1	OK
4239522	1980	3859250-1	OK
4260708	1981	3859250-1	OK
4264336	1981	3859250-1	OK
4276192	1981	3859250-1	OK
3859250	1975	3859250-1	OK
4379898	1983	3859250-1	OK
4386011	1983	3859250-1	OK
3922345	1975	3859288-2	CT
3859288	1975	3859288-2	CT
3928391	1975	3859288-2	CT
3929818	1975	3859288-2	CT
3932389	1976	3859288-2	CT
3934027	1976	3859288-2	CT
3935213	1976	3859288-2	CT
3950525	1976	3859288-2	CT
3953466	1976	3859288-2	CT
3954741	1976	3859288-2	CT
3956284	1976	3859288-2	CT
3859328	1975	3859288-2	CT
3966936	1976	3859288-2	CT
3971826	1976	3859288-2	CT
3974213	1976	3859288-2	CT
3974161	1976	3859288-2	CT
3980642	1976	3859288-2	CT
3984400	1976	3859288-2	CT
4011262	1977	3859288-2	CT
4035360	1977	3859288-2	CT
4036832	1977	3859288-2	CT
4044134	1977	3859288-2	CT
4045465	1977	3859288-2	CT
4074044	1978	3859288-2	CT
4078021	1978	3859288-2	CT
4080368	1978	3859288-2	CT
4094899	1978	3859288-2	CT
4102894	1978	3859288-2	CT
3883513	1975	3859288-2	CT
4113766	1978	3859288-2	CT
4113723	1978	3859288-2	CT
4120962	1978	3859288-2	CT
4134981	1979	3859288-2	CT
4143051	1979	3859288-2	CT
4152527	1979	3859288-2	CT
4154949	1979	3859288-2	CT
3890321	1975	3859288-2	CT
4169895	1979	3859288-2	CT
3891750	1975	3859288-2	CT
3895112	1975	3859288-2	CT
6699890	2004	3859288-2	CT
4243595	1981	3859288-2	CT
4268522	1981	3859288-2	CT
4283417	1981	3859288-2	CT
4287341	1981	3859288-2	CT
3905800	1975	3859288-2	CT
3908012	1975	3859288-2	CT
4342868	1982	3859288-2	CT
4351940	1982	3859288-2	CT
4377581	1983	3859288-2	CT
3914423	1975	3859288-2	CT
4404372	1983	3859288-2	CT
3922289	1975	3859309-1	CA
3929824	1975	3859309-1	CA
3929822	1975	3859309-1	CA
3929821	1975	3859309-1	CA
3929823	1975	3859309-1	CA
3865883	1975	3859309-1	CA
3935273	1976	3859309-1	CA
3935209	1976	3859309-1	CA
3859442	1975	3859309-1	CA
3867375	1975	3859309-1	CA
3940407	1976	3859309-1	CA
3867377	1975	3859309-1	CA
3867407	1975	3859309-1	CA
4690925	1987	3859309-1	CA
3947472	1976	3859309-1	CA
3949084	1976	3859309-1	CA
3951618	1976	3859309-1	CA
4761416	1988	3859309-1	CA
3958012	1976	3859309-1	CA
4792617	1988	3859309-1	CA
3960936	1976	3859309-1	CA
3963752	1976	3859309-1	CA
3963753	1976	3859309-1	CA
3965115	1976	3859309-1	CA
3965113	1976	3859309-1	CA
3969412	1976	3859309-1	CA
3970684	1976	3859309-1	CA
3978124	1976	3859309-1	CA
3978116	1976	3859309-1	CA
3979458	1976	3859309-1	CA
3979414	1976	3859309-1	CA
3980699	1976	3859309-1	CA
3985791	1976	3859309-1	CA
3988352	1976	3859309-1	CA
3872101	1975	3859309-1	CA
3989720	1976	3859309-1	CA
3989721	1976	3859309-1	CA
3872139	1975	3859309-1	CA
5057621	1991	3859309-1	CA
3993768	1976	3859309-1	CA
3993769	1976	3859309-1	CA
3998966	1976	3859309-1	CA
3873714	1975	3859309-1	CA
4001295	1977	3859309-1	CA
4001301	1977	3859309-1	CA
3873598	1975	3859309-1	CA
4002640	1977	3859309-1	CA
4005202	1977	3859309-1	CA
4009197	1977	3859309-1	CA
4011320	1977	3859309-1	CA
4031234	1977	3859309-1	CA
4045485	1977	3859309-1	CA
4046801	1977	3859309-1	CA
4048330	1977	3859309-1	CA
4051233	1977	3859309-1	CA
3879438	1975	3859309-1	CA
3880889	1975	3859309-1	CA
3880884	1975	3859309-1	CA
4072696	1978	3859309-1	CA
4080461	1978	3859309-1	CA
4097674	1978	3859309-1	CA
3885038	1975	3859309-1	CA
3886162	1975	3859309-1	CA
3886181	1975	3859309-1	CA
3888952	1975	3859309-1	CA
3891712	1975	3859309-1	CA
3891766	1975	3859309-1	CA
3894049	1975	3859309-1	CA
4207241	1980	3859309-1	CA
3896157	1975	3859309-1	CA
3896139	1975	3859309-1	CA
3898281	1975	3859309-1	CA
3904682	1975	3859309-1	CA
3904647	1975	3859309-1	CA
3906038	1975	3859309-1	CA
4323564	1982	3859309-1	CA
3859309	1975	3859309-1	CA
3910957	1975	3859309-1	CA
3914293	1975	3859309-1	CA
3919418	1975	3859332-1	CA
4441916	1984	3859332-1	CA
3920437	1975	3859332-1	CA
4521243	1985	3859332-1	CA
4544398	1985	3859332-1	CA
4548641	1985	3859332-1	CA
3931313	1976	3859332-1	CA
3865944	1975	3859332-1	CA
4595411	1986	3859332-1	CA
4606752	1986	3859332-1	CA
3867444	1975	3859332-1	CA
3947481	1976	3859332-1	CA
3947475	1976	3859332-1	CA
3947461	1976	3859332-1	CA
4717413	1988	3859332-1	CA
3953478	1976	3859332-1	CA
3953477	1976	3859332-1	CA
3953507	1976	3859332-1	CA
4766134	1988	3859332-1	CA
4766135	1988	3859332-1	CA
4767772	1988	3859332-1	CA
4767771	1988	3859332-1	CA
4797407	1989	3859332-1	CA
4797416	1989	3859332-1	CA
4800205	1989	3859332-1	CA
4802912	1989	3859332-1	CA
4808600	1989	3859332-1	CA
3960922	1976	3859332-1	CA
4824854	1989	3859332-1	CA
4831044	1989	3859332-1	CA
4845107	1989	3859332-1	CA
3966809	1976	3859332-1	CA
3966806	1976	3859332-1	CA
4880831	1989	3859332-1	CA
4894379	1990	3859332-1	CA
4895858	1990	3859332-1	CA
3971850	1976	3859332-1	CA
3971649	1976	3859332-1	CA
3973012	1976	3859332-1	CA
3973009	1976	3859332-1	CA
4914115	1990	3859332-1	CA
4931451	1990	3859332-1	CA
3976470	1976	3859332-1	CA
3978227	1976	3859332-1	CA
4975442	1990	3859332-1	CA
4975443	1990	3859332-1	CA
4977164	1990	3859332-1	CA
4992503	1991	3859332-1	CA
5002605	1991	3859332-1	CA
3984542	1976	3859332-1	CA
5019565	1991	3859332-1	CA
3987195	1976	3859332-1	CA
3991205	1976	3859332-1	CA
3992425	1976	3859332-1	CA
5078783	1992	3859332-1	CA
5099059	1992	3859332-1	CA
5126338	1992	3859332-1	CA
4001427	1977	3859332-1	CA
4001430	1977	3859332-1	CA
5153199	1992	3859332-1	CA
5152827	1992	3859332-1	CA
5157043	1992	3859332-1	CA
5166215	1992	3859332-1	CA
5194661	1993	3859332-1	CA
4007227	1977	3859332-1	CA
4008318	1977	3859332-1	CA
4009191	1977	3859332-1	CA
4009190	1977	3859332-1	CA
4012421	1977	3859332-1	CA
4017610	1977	3859332-1	CA
4018800	1977	3859332-1	CA
4021228	1977	3859332-1	CA
4021420	1977	3859332-1	CA
4021229	1977	3859332-1	CA
5314865	1994	3859332-1	CA
4027031	1977	3859332-1	CA
4028411	1977	3859332-1	CA
4030911	1977	3859332-1	CA
4031241	1977	3859332-1	CA
4036958	1977	3859332-1	CA
4036628	1977	3859332-1	CA
5444038	1995	3859332-1	CA
4042371	1977	3859332-1	CA
4044025	1977	3859332-1	CA
4043797	1977	3859332-1	CA
4045208	1977	3859332-1	CA
4049424	1977	3859332-1	CA
4049423	1977	3859332-1	CA
4051184	1977	3859332-1	CA
4050923	1977	3859332-1	CA
4052432	1977	3859332-1	CA
4054576	1977	3859332-1	CA
4059625	1977	3859332-1	CA
4062977	1977	3859332-1	CA
3879421	1975	3859332-1	CA
4070486	1978	3859332-1	CA
4071352	1978	3859332-1	CA
4071350	1978	3859332-1	CA
4071349	1978	3859332-1	CA
4071351	1978	3859332-1	CA
4071353	1978	3859332-1	CA
3880642	1975	3859332-1	CA
4081474	1978	3859332-1	CA
4082800	1978	3859332-1	CA
4082799	1978	3859332-1	CA
4083867	1978	3859332-1	CA
4086076	1978	3859332-1	CA
4087277	1978	3859332-1	CA
4090865	1978	3859332-1	CA
4093445	1978	3859332-1	CA
5928998	1999	3859332-1	CA
3885043	1975	3859332-1	CA
4117010	1978	3859332-1	CA
4116677	1978	3859332-1	CA
4117166	1978	3859332-1	CA
4119433	1978	3859332-1	CA
6071856	2000	3859332-1	CA
3885947	1975	3859332-1	CA
4128580	1978	3859332-1	CA
4132544	1979	3859332-1	CA
3885948	1975	3859332-1	CA
4137069	1979	3859332-1	CA
4143069	1979	3859332-1	CA
4148926	1979	3859332-1	CA
4148927	1979	3859332-1	CA
4154858	1979	3859332-1	CA
4154849	1979	3859332-1	CA
4159344	1979	3859332-1	CA
4168319	1979	3859332-1	CA
4182625	1980	3859332-1	CA
3892786	1975	3859332-1	CA
4193787	1980	3859332-1	CA
4203998	1980	3859332-1	CA
4204858	1980	3859332-1	CA
4216238	1980	3859332-1	CA
6699886	2004	3859332-1	CA
4233318	1980	3859332-1	CA
4238503	1980	3859332-1	CA
3898273	1975	3859332-1	CA
4288605	1981	3859332-1	CA
4310539	1982	3859332-1	CA
3859332	1975	3859332-1	CA
3917827	1975	3859332-1	CA
4423237	1983	3859332-1	CA
4481136	1984	3859333-2	CA
4501692	1985	3859333-2	CA
3927019	1975	3859333-2	CA
4532203	1985	3859333-2	CA
4533629	1985	3859333-2	CA
4540659	1985	3859333-2	CA
4550017	1985	3859333-2	CA
4584277	1986	3859333-2	CA
4588697	1986	3859333-2	CA
4589421	1986	3859333-2	CA
3867366	1975	3859333-2	CA
4624929	1986	3859333-2	CA
4629690	1986	3859333-2	CA
4650770	1987	3859333-2	CA
4687735	1987	3859333-2	CA
4713348	1987	3859333-2	CA
4727022	1988	3859333-2	CA
4740468	1988	3859333-2	CA
4748129	1988	3859333-2	CA
3953444	1976	3859333-2	CA
4757004	1988	3859333-2	CA
4774191	1988	3859333-2	CA
4775626	1988	3859333-2	CA
3959287	1976	3859333-2	CA
4806488	1989	3859333-2	CA
4812401	1989	3859333-2	CA
4843000	1989	3859333-2	CA
3965144	1976	3859333-2	CA
4849338	1989	3859333-2	CA
4857453	1989	3859333-2	CA
4857455	1989	3859333-2	CA
3966764	1976	3859333-2	CA
3966744	1976	3859333-2	CA
4868104	1989	3859333-2	CA
3966556	1976	3859333-2	CA
4879215	1989	3859333-2	CA
4883688	1989	3859333-2	CA
4891324	1990	3859333-2	CA
4935147	1990	3859333-2	CA
3975237	1976	3859333-2	CA
4981786	1991	3859333-2	CA
4994368	1991	3859333-2	CA
5039607	1991	3859333-2	CA
5063165	1991	3859333-2	CA
5068198	1991	3859333-2	CA
5071774	1991	3859333-2	CA
5076950	1991	3859333-2	CA
5089390	1992	3859333-2	CA
5104812	1992	3859333-2	CA
3996345	1976	3859333-2	CA
5116726	1992	3859333-2	CA
5120135	1992	3859333-2	CA
3998943	1976	3859333-2	CA
5136095	1992	3859333-2	CA
5135873	1992	3859333-2	CA
5135863	1992	3859333-2	CA
5137808	1992	3859333-2	CA
3873564	1975	3859333-2	CA
5156953	1992	3859333-2	CA
5164294	1992	3859333-2	CA
5185243	1993	3859333-2	CA
5223441	1993	3859333-2	CA
5248619	1993	3859333-2	CA
5256575	1993	3859333-2	CA
5260222	1993	3859333-2	CA
5272054	1993	3859333-2	CA
5273885	1993	3859333-2	CA
5273879	1993	3859333-2	CA
5328828	1994	3859333-2	CA
5332662	1994	3859333-2	CA
5334513	1994	3859333-2	CA
5340716	1994	3859333-2	CA
5342759	1994	3859333-2	CA
3875011	1975	3859333-2	CA
5370993	1994	3859333-2	CA
5378636	1995	3859333-2	CA
4032519	1977	3859333-2	CA
5397698	1995	3859333-2	CA
5401649	1995	3859333-2	CA
5405743	1995	3859333-2	CA
5432057	1995	3859333-2	CA
5445944	1995	3859333-2	CA
5451507	1995	3859333-2	CA
4039385	1977	3859333-2	CA
4040907	1977	3859333-2	CA
5468647	1995	3859333-2	CA
5478729	1995	3859333-2	CA
5508178	1996	3859333-2	CA
4046636	1977	3859333-2	CA
5512659	1996	3859333-2	CA
5516641	1996	3859333-2	CA
5532138	1996	3859333-2	CA
5536834	1996	3859333-2	CA
5536644	1996	3859333-2	CA
5545834	1996	3859333-2	CA
5561049	1996	3859333-2	CA
5563038	1996	3859333-2	CA
5578498	1996	3859333-2	CA
4056608	1977	3859333-2	CA
5595891	1997	3859333-2	CA
5605796	1997	3859333-2	CA
5612199	1997	3859333-2	CA
5616719	1997	3859333-2	CA
5618732	1997	3859333-2	CA
5620657	1997	3859333-2	CA
5622870	1997	3859333-2	CA
5624809	1997	3859333-2	CA
5629157	1997	3859333-2	CA
4065354	1977	3859333-2	CA
5670690	1997	3859333-2	CA
4067774	1978	3859333-2	CA
5672478	1997	3859333-2	CA
5679512	1997	3859333-2	CA
5683879	1997	3859333-2	CA
5709994	1998	3859333-2	CA
5716778	1998	3859333-2	CA
5780646	1998	3859333-2	CA
5792614	1998	3859333-2	CA
5807675	1998	3859333-2	CA
5811311	1998	3859333-2	CA
5827649	1998	3859333-2	CA
5840508	1998	3859333-2	CA
5882867	1999	3859333-2	CA
5882857	1999	3859333-2	CA
5914230	1999	3859333-2	CA
5919641	1999	3859333-2	CA
5936070	1999	3859333-2	CA
3859333	1975	3859333-2	CA
5972630	1999	3859333-2	CA
5985550	1999	3859333-2	CA
6002000	1999	3859333-2	CA
6013439	2000	3859333-2	CA
6030774	2000	3859333-2	CA
6033890	2000	3859333-2	CA
4121975	1978	3859333-2	CA
6054303	2000	3859333-2	CA
6063565	2000	3859333-2	CA
6090567	2000	3859333-2	CA
6093537	2000	3859333-2	CA
6103537	2000	3859333-2	CA
6110677	2000	3859333-2	CA
6121001	2000	3859333-2	CA
6124090	2000	3859333-2	CA
6143514	2000	3859333-2	CA
6153442	2000	3859333-2	CA
6180354	2001	3859333-2	CA
6190873	2001	3859333-2	CA
6251581	2001	3859333-2	CA
6265220	2001	3859333-2	CA
6284546	2001	3859333-2	CA
6294323	2001	3859333-2	CA
4160016	1979	3859333-2	CA
4160645	1979	3859333-2	CA
4161515	1979	3859333-2	CA
6326159	2001	3859333-2	CA
6340599	2002	3859333-2	CA
6368803	2002	3859333-2	CA
6406913	2002	3859333-2	CA
6406667	2002	3859333-2	CA
6410696	2002	3859333-2	CA
4174384	1979	3859333-2	CA
6455288	2002	3859333-2	CA
6482590	2002	3859333-2	CA
4190496	1980	3859333-2	CA
4191613	1980	3859333-2	CA
4193983	1980	3859333-2	CA
6555389	2003	3859333-2	CA
6555317	2003	3859333-2	CA
4199559	1980	3859333-2	CA
4203802	1980	3859333-2	CA
6627406	2003	3859333-2	CA
6632606	2003	3859333-2	CA
6692975	2004	3859333-2	CA
6703248	2004	3859333-2	CA
6783947	2004	3859333-2	CA
6797481	2004	3859333-2	CA
4233402	1980	3859333-2	CA
4255329	1981	3859333-2	CA
4256834	1981	3859333-2	CA
4261968	1981	3859333-2	CA
4275149	1981	3859333-2	CA
4281061	1981	3859333-2	CA
4282325	1981	3859333-2	CA
4287300	1981	3859333-2	CA
3862951	1975	3859333-2	CA
4299916	1981	3859333-2	CA
3905871	1975	3859333-2	CA
4318846	1982	3859333-2	CA
4318707	1982	3859333-2	CA
4329461	1982	3859333-2	CA
4351760	1982	3859333-2	CA
4374925	1983	3859333-2	CA
4376825	1983	3859333-2	CA
4391904	1983	3859333-2	CA
4404278	1983	3859333-2	CA
4423143	1983	3859333-2	CA
3928450	1975	3859353-1	CA
4534882	1985	3859353-1	CA
4592925	1986	3859353-1	CA
4864016	1989	3859353-1	CA
3879349	1975	3859353-1	CA
4075111	1978	3859353-1	CA
4098767	1978	3859353-1	CA
4100138	1978	3859353-1	CA
4108836	1978	3859353-1	CA
4129570	1978	3859353-1	CA
4178430	1979	3859353-1	CA
4180649	1979	3859353-1	CA
4183869	1980	3859353-1	CA
4188337	1980	3859353-1	CA
4276407	1981	3859353-1	CA
4284834	1981	3859353-1	CA
4324830	1982	3859353-1	CA
3864309	1975	3859353-1	CA
3859353	1975	3859353-1	CA
4369297	1983	3859353-1	CA
4393101	1983	3859353-1	CA
4510297	1985	3859388-1	OK
3865795	1975	3859388-1	OK
3959568	1976	3859388-1	OK
3859388	1975	3859388-1	OK
3878176	1975	3859388-1	OK
3880815	1975	3859388-1	OK
3882092	1975	3859388-1	OK
3884883	1975	3859388-1	OK
3862095	1975	3859388-1	OK
4234710	1980	3859388-1	OK
3862274	1975	3859388-1	OK
4328132	1982	3859388-1	OK
3859401	1975	3859401-1	CA
3940468	1976	3859401-1	CA
3859442	1975	3859442-1	CA
3935273	1976	3859442-1	CA
3867407	1975	3859442-1	CA
3947472	1976	3859442-1	CA
3949084	1976	3859442-1	CA
3951618	1976	3859442-1	CA
3958012	1976	3859442-1	CA
3960936	1976	3859442-1	CA
3963752	1976	3859442-1	CA
3963753	1976	3859442-1	CA
3965115	1976	3859442-1	CA
3978116	1976	3859442-1	CA
3979414	1976	3859442-1	CA
3980699	1976	3859442-1	CA
3988352	1976	3859442-1	CA
3989721	1976	3859442-1	CA
3989720	1976	3859442-1	CA
3998966	1976	3859442-1	CA
3873714	1975	3859442-1	CA
4001301	1977	3859442-1	CA
4009197	1977	3859442-1	CA
4045485	1977	3859442-1	CA
4048330	1977	3859442-1	CA
4051233	1977	3859442-1	CA
4097674	1978	3859442-1	CA
3885038	1975	3859442-1	CA
3886162	1975	3859442-1	CA
3886181	1975	3859442-1	CA
4174399	1979	3859442-1	CA
3891766	1975	3859442-1	CA
3891712	1975	3859442-1	CA
3894049	1975	3859442-1	CA
4207241	1980	3859442-1	CA
3896157	1975	3859442-1	CA
3898281	1975	3859442-1	CA
3904647	1975	3859442-1	CA
3904682	1975	3859442-1	CA
3906038	1975	3859442-1	CA
3910957	1975	3859442-1	CA
3914293	1975	3859442-1	CA
4515727	1985	3859442-3	CA
4543361	1985	3859442-3	CA
4548949	1985	3859442-3	CA
4663320	1987	3859442-3	CA
3949084	1976	3859442-3	CA
3867407	1975	3859442-3	CA
3951618	1976	3859442-3	CA
3963753	1976	3859442-3	CA
3963752	1976	3859442-3	CA
3965115	1976	3859442-3	CA
4889866	1989	3859442-3	CA
3979414	1976	3859442-3	CA
3988352	1976	3859442-3	CA
3989720	1976	3859442-3	CA
3989721	1976	3859442-3	CA
5082847	1992	3859442-3	CA
3993669	1976	3859442-3	CA
3873714	1975	3859442-3	CA
5436264	1995	3859442-3	CA
5643909	1997	3859442-3	CA
5654304	1997	3859442-3	CA
5668139	1997	3859442-3	CA
5688795	1997	3859442-3	CA
5736528	1998	3859442-3	CA
5789416	1998	3859442-3	CA
5859014	1999	3859442-3	CA
5874434	1999	3859442-3	CA
5889007	1999	3859442-3	CA
5998387	1999	3859442-3	CA
3885038	1975	3859442-3	CA
6087365	2000	3859442-3	CA
3886162	1975	3859442-3	CA
3886181	1975	3859442-3	CA
3891766	1975	3859442-3	CA
6552046	2003	3859442-3	CA
6559153	2003	3859442-3	CA
3894049	1975	3859442-3	CA
6608097	2003	3859442-3	CA
4208423	1980	3859442-3	CA
RE42412	2011	3859442-3	CA
6680387	2004	3859442-3	CA
4217361	1980	3859442-3	CA
3859442	1975	3859442-3	CA
6768008	2004	3859442-3	CA
6770655	2004	3859442-3	CA
4228171	1980	3859442-3	CA
4250097	1981	3859442-3	CA
3904647	1975	3859442-3	CA
4353922	1982	3859442-3	CA
3910957	1975	3859442-3	CA
3959246	1976	3859451-2	CA
4006078	1977	3859451-2	CA
3859451	1975	3859451-2	CA
4421682	1983	3859451-2	CA
3944537	1976	3859451-3	CA
3959246	1976	3859451-3	CA
4006078	1977	3859451-3	CA
4064283	1977	3859451-3	CA
3859451	1975	3859451-3	CA
4204008	1980	3859451-3	CA
4225629	1980	3859451-3	CA
4242502	1980	3859451-3	CA
4248899	1981	3859451-3	CA
4421682	1983	3859451-3	CA
3944537	1976	3859451-4	CA
4064283	1977	3859451-4	CA
4204008	1980	3859451-4	CA
4225629	1980	3859451-4	CA
3859451	1975	3859451-4	CA
3859476	1975	3859476-1	CA
3959609	1976	3859476-1	CA
3889075	1975	3859476-1	CA
3916119	1975	3859476-1	CA
3916103	1975	3859476-1	CA
4529846	1985	3859476-2	CA
4594478	1986	3859476-2	CA
4638116	1987	3859476-2	CA
4731833	1988	3859476-2	CA
4773091	1988	3859476-2	CA
4776009	1988	3859476-2	CA
3859476	1975	3859476-2	CA
5086466	1992	3859476-2	CA
5121427	1992	3859476-2	CA
5172805	1992	3859476-2	CA
5187743	1993	3859476-2	CA
4050768	1977	3859476-2	CA
4061411	1977	3859476-2	CA
4088384	1978	3859476-2	CA
3889075	1975	3859476-2	CA
4154990	1979	3859476-2	CA
4188513	1980	3859476-2	CA
4385209	1983	3859476-2	CA
3916119	1975	3859476-2	CA
4424419	1984	3859476-2	CA
4546214	1985	3859476-3	CA
3949504	1976	3859476-3	CA
3959609	1976	3859476-3	CA
3859476	1975	3859476-3	CA
4049925	1977	3859476-3	CA
3881071	1975	3859476-3	CA
3889075	1975	3859476-3	CA
4169216	1979	3859476-3	CA
3916103	1975	3859476-3	CA
4477129	1984	3859502-1	CA
3859502	1975	3859502-1	CA
3986742	1976	3859502-1	CA
3986758	1976	3859502-1	CA
3990576	1976	3859502-1	CA
4004370	1977	3859502-1	CA
4035608	1977	3859502-1	CA
4080756	1978	3859502-1	CA
4087139	1978	3859502-1	CA
4127765	1978	3859502-1	CA
4127188	1978	3859502-1	CA
4221443	1980	3859502-1	CA
4248015	1981	3859502-1	CA
4265069	1981	3859502-1	CA
4382177	1983	3859502-1	CA
3939327	1976	3859509-2	CA
3859509	1975	3859509-2	CA
4024789	1977	3859509-2	CA
3894186	1975	3859509-2	CA
3918028	1975	3859509-2	CA
3922547	1975	3859529-1	CA
3859529	1975	3859529-1	CA
4917097	1990	3859529-1	CA
3883740	1975	3859529-1	CA
4143554	1979	3859529-1	CA
4185501	1980	3859529-1	CA
4194510	1980	3859529-1	CA
3922547	1975	3859529-2	CA
4596921	1986	3859529-2	CA
3939345	1976	3859529-2	CA
4728174	1988	3859529-2	CA
3953618	1976	3859529-2	CA
4807976	1989	3859529-2	CA
4826293	1989	3859529-2	CA
4894724	1990	3859529-2	CA
3970844	1976	3859529-2	CA
4913531	1990	3859529-2	CA
4922116	1990	3859529-2	CA
3859529	1975	3859529-2	CA
4943709	1990	3859529-2	CA
5010251	1991	3859529-2	CA
3873833	1975	3859529-2	CA
5160560	1992	3859529-2	CA
4044718	1977	3859529-2	CA
4071648	1978	3859529-2	CA
4104520	1978	3859529-2	CA
3861354	1975	3859529-2	CA
3892964	1975	3859529-2	CA
3859572	1975	3859572-2	MN
5617007	1997	3859572-2	MN
4255693	1981	3859572-2	MN
4313140	1982	3859572-2	MN
4424539	1984	3859572-2	MN
4016763	1977	3859594-1	MN
4153873	1979	3859594-1	MN
3906338	1975	3859594-1	MN
4381677	1983	3859594-1	MN
4391146	1983	3859594-1	MN
3859594	1975	3859594-1	MN
3859620	1975	3859620-1	CA
5103432	1992	3859620-1	FL
5105394	1992	3859620-1	CA
5140560	1992	3859620-1	CA
4135142	1979	3859620-1	CA
4216766	1980	3859620-1	CA
4467194	1984	3859621-1	MN
4008404	1977	3859621-1	MN
4034240	1977	3859621-1	MN
5444531	1995	3859621-1	MN
5483842	1996	3859621-1	MN
5521444	1996	3859621-1	MN
4086538	1978	3859621-1	MN
6191956	2001	3859621-1	MN
4149030	1979	3859621-1	MN
6831469	2004	3859621-1	MN
3859621	1975	3859621-1	MN
3859640	1975	3859640-1	MN
4176247	1979	3859640-1	MN
4232365	1980	3859640-1	MN
4203158	1980	3859642-1	CA
4207615	1980	3859642-1	CA
3859642	1975	3859642-1	CA
3921277	1975	3859712-1	CT
4485881	1984	3859712-1	CT
4561512	1985	3859712-1	CT
4598781	1986	3859712-1	CT
3935937	1976	3859712-1	CT
3986593	1976	3859712-1	CT
4057011	1977	3859712-1	CT
3859712	1975	3859712-1	CT
3884340	1975	3859712-1	CT
3947867	1976	3859715-1	CA
3859715	1975	3859715-1	CA
4301524	1981	3859715-1	CA
3947867	1976	3859715-2	CA
3859715	1975	3859715-2	CA
3947867	1976	3859715-3	CA
3859715	1975	3859715-3	CA
3911430	1975	3859715-3	CA
3947867	1976	3859715-5	CA
3859715	1975	3859715-5	CA
4253111	1981	3859715-5	CA
4278348	1981	3859715-5	CA
3947867	1976	3859715-6	CA
3859715	1975	3859715-6	CA
3947867	1976	3859715-7	CA
3859715	1975	3859715-7	CA
4278348	1981	3859715-7	CA
4703205	1987	3859717-2	CA
4707808	1987	3859717-2	CA
3962701	1976	3859717-2	CA
5175605	1992	3859717-2	CA
4011516	1977	3859717-2	CA
5293085	1994	3859717-2	CA
3859717	1975	3859717-2	CA
4112296	1978	3859717-2	CA
4192059	1980	3859717-2	CA
4221044	1980	3859717-2	CA
4229667	1980	3859717-2	CA
4302765	1981	3859717-2	CA
4363978	1982	3859717-2	CA
3971484	1976	3859725-1	MN
4009908	1977	3859725-1	MN
3859725	1975	3859725-1	MN
4105169	1978	3859725-1	AZ
4120463	1978	3859725-1	AZ
4162809	1979	3859725-1	AZ
4446593	1984	3859725-2	MN
4529238	1985	3859725-2	MN
4683657	1987	3859725-2	MN
4748743	1988	3859725-2	MN
3971484	1976	3859725-2	MN
4009908	1977	3859725-2	MN
4105169	1978	3859725-2	MN
3859725	1975	3859725-2	MN
4109380	1978	3859725-2	MN
4120463	1978	3859725-2	MN
4162809	1979	3859725-2	MN
4241930	1980	3859725-2	MN
4295777	1981	3859725-2	MN
4332371	1982	3859725-2	MN
3859749	1975	3859749-2	CA
4174587	1979	3859749-2	CA
4265425	1981	3859749-2	CA
4307868	1981	3859749-2	CA
4328946	1982	3859749-2	CA
4355783	1982	3859749-2	CA
4536095	1985	3859783-1	CT
4567899	1986	3859783-1	CT
4598337	1986	3859783-1	CT
4647218	1987	3859783-1	CT
4668101	1987	3859783-1	CT
4700091	1987	3859783-1	CT
